age_numeric,category,ci_lower,ci_upper,mean
7,cow,-2.8729123914912735,-2.2318042763951245,-2.5624571671431156
7,cup,-2.997603013251973,-1.7828318837092807,-2.3710927095134573
7,dog,-3.29606121926756,-2.420469130834678,-2.8593269588395644
7,elephant,-2.066378826148103,-1.1125853751648198,-1.6071152725363362
7,face,-2.1653194214001283,-1.7910021457076561,-1.9669044553530408
7,fish,-1.4752728193663682,-0.4371039405288701,-0.9441281934694032
7,frog,-2.782921677287978,-2.2227888752360694,-2.5118352225605824
7,hand,-0.1830286617812525,0.7556128611591063,0.2748429112097795
7,hat,-1.6576276341652856,-0.656569193698748,-1.1623938403939
7,horse,-2.210197011639277,-1.5930584714664062,-1.9069534783627213
7,house,-1.1831533030024923,0.08812507475837562,-0.5327908562541803
7,ice.cream,-2.541546476292969,-1.4468987124325823,-1.972376223499757
7,key,-4.273427150463436,-3.6386986836463833,-3.9488796718076244
7,lamp,-2.6154271539556673,-1.7548631182310483,-2.2042524555908853
7,mushroom,-1.401428110702594,-0.6067373766422647,-1.0207468910015778
7,octopus,-2.797685997872919,-1.8836885919844668,-2.3581545365302676
7,person,-2.5532008649262967,-1.9790178732663652,-2.261296191587244
7,phone,-3.6605744375277083,-3.236662629872812,-3.452854969246888
7,piano,-4.824261552986171,-4.288858307945637,-4.550798301528153
7,rabbit,-1.2950313173309678,0.08086157347254941,-0.6271744120049578
7,scissors,-2.0362950411947343,-1.4241721248245196,-1.7298843213755137
7,sheep,-2.68441645974545,-1.8913623665447077,-2.29391120803696
7,snail,0.1531990718839838,0.9670277820448314,0.5646686621208048
7,spider,-1.2953418179566858,-0.3422955090677666,-0.8354386793942465
7,tiger,-5.495919892372368,-4.901907040896486,-5.188245732864758
7,train,-3.8304559195274392,-2.8759994387367853,-3.3865330411190215
7,tree,-3.3668947101038658,-2.205391439627791,-2.7544783820803214
7,watch,-3.9357856881254913,-3.1475599829722025,-3.55225785562575
7,whale,-2.687407065759495,-2.0311299021029767,-2.370471168514159
