sketch_path,filename,category,age_numeric,gameType,count_parts,count_unint,count_strokes,model_correct,kid_correct,log_odds,count_parts_bin
cup_sketch_age7_cdm_run_v31526598717979,cup_sketch_age7_cdm_run_v31526598717979.png,cup,7,objects,3,1,5,1,0.5806451612903226,-0.4491071763956441,1
cup_sketch_age7_cdm_run_v31527793036538,cup_sketch_age7_cdm_run_v31527793036538.png,cup,7,objects,0,1,11,0,0.14285714285714285,-1.719643154198462,1
cup_sketch_age7_cdm_run_v31532726852504,cup_sketch_age7_cdm_run_v31532726852504.png,cup,7,objects,2,0,2,1,0.7058823529411765,0.08629893427970983,1
cup_sketch_age7_cdm_run_v31533077875433,cup_sketch_age7_cdm_run_v31533077875433.png,cup,7,objects,3,0,5,1,0.7368421052631579,-0.23976164258611962,1
cup_sketch_age7_cdm_run_v31533239668735,cup_sketch_age7_cdm_run_v31533239668735.png,cup,7,objects,2,0,2,1,0.4,-0.139226816134326,1
cup_sketch_age7_cdm_run_v31533245866603,cup_sketch_age7_cdm_run_v31533245866603.png,cup,7,objects,1,1,4,1,0.8421052631578947,-0.43104805284425407,1
cup_sketch_age7_cdm_run_v31533335412720,cup_sketch_age7_cdm_run_v31533335412720.png,cup,7,objects,2,0,2,1,0.6206896551724138,-0.3853340296574581,1
cup_sketch_age7_cdm_run_v31533422700557,cup_sketch_age7_cdm_run_v31533422700557.png,cup,7,objects,2,0,2,1,0.8571428571428571,-0.24289387715118238,1
cup_sketch_age7_cdm_run_v31533678925659,cup_sketch_age7_cdm_run_v31533678925659.png,cup,7,objects,1,0,1,1,0.9375,-0.08096129225543895,1
cup_sketch_age7_cdm_run_v31533765027411,cup_sketch_age7_cdm_run_v31533765027411.png,cup,7,objects,1,0,1,0,0.8235294117647058,-1.0302756876354284,1
cup_sketch_age7_cdm_run_v31533937924711,cup_sketch_age7_cdm_run_v31533937924711.png,cup,7,objects,0,1,3,0,0.23809523809523808,-2.5998373160810906,1
cup_sketch_age7_cdm_run_v31534024394133,cup_sketch_age7_cdm_run_v31534024394133.png,cup,7,objects,3,0,4,1,0.7407407407407407,-0.10029509847883333,1
cup_sketch_age7_cdm_run_v31534196024538,cup_sketch_age7_cdm_run_v31534196024538.png,cup,7,objects,2,0,4,1,0.5862068965517241,-0.26513393408835545,1
cup_sketch_age7_cdm_run_v31534362509433,cup_sketch_age7_cdm_run_v31534362509433.png,cup,7,objects,1,0,1,1,0.5,0.17621943129500914,1
cup_sketch_age7_cdm_run_v31534627755874,cup_sketch_age7_cdm_run_v31534627755874.png,cup,7,objects,0,1,7,1,0.1111111111111111,-0.6993853306652321,1
cup_sketch_age7_cdm_run_v31534884454991,cup_sketch_age7_cdm_run_v31534884454991.png,cup,7,objects,3,0,4,1,0.8484848484848485,-0.576113172541661,1
cup_sketch_age7_cdm_run_v31534966969603,cup_sketch_age7_cdm_run_v31534966969603.png,cup,7,objects,3,0,4,1,0.37037037037037035,-0.4155785604780216,1
cup_sketch_age7_cdm_run_v31535144819845,cup_sketch_age7_cdm_run_v31535144819845.png,cup,7,objects,2,0,3,1,0.8181818181818182,0.25561509758666345,1
cup_sketch_age7_cdm_run_v31535233720666,cup_sketch_age7_cdm_run_v31535233720666.png,cup,7,objects,3,1,6,1,0.8695652173913043,0.05546371360872916,1
cup_sketch_age7_cdm_run_v31535920734002,cup_sketch_age7_cdm_run_v31535920734002.png,cup,7,objects,2,0,3,0,0.9310344827586207,-0.8858327948450112,1
cup_sketch_age7_cdm_run_v31536076800189,cup_sketch_age7_cdm_run_v31536076800189.png,cup,7,objects,3,1,6,0,0.4230769230769231,-1.4683329649100973,1
cup_sketch_age8_cdm_run_v31526253016255,cup_sketch_age8_cdm_run_v31526253016255.png,cup,8,objects,3,1,5,1,0.7368421052631579,-0.161541296004114,1
cup_sketch_age8_cdm_run_v31532469229565,cup_sketch_age8_cdm_run_v31532469229565.png,cup,8,objects,4,0,4,1,0.7272727272727273,-0.620969828411812,1
cup_sketch_age8_cdm_run_v31532475011111,cup_sketch_age8_cdm_run_v31532475011111.png,cup,8,objects,2,0,3,1,0.76,-0.15538217502360002,1
cup_sketch_age8_cdm_run_v31532980106776,cup_sketch_age8_cdm_run_v31532980106776.png,cup,8,objects,2,0,3,0,0.3684210526315789,-0.5840569460611669,1
cup_sketch_age8_cdm_run_v31533070361004,cup_sketch_age8_cdm_run_v31533070361004.png,cup,8,objects,4,0,9,0,0.9583333333333334,-1.4325358315750905,1
cup_sketch_age8_cdm_run_v31533150870177,cup_sketch_age8_cdm_run_v31533150870177.png,cup,8,objects,2,0,2,1,0.35714285714285715,0.034856088950038146,1
cup_sketch_age8_cdm_run_v31533166611248,cup_sketch_age8_cdm_run_v31533166611248.png,cup,8,objects,2,0,3,1,0.6666666666666666,-0.18183498665307193,1
cup_sketch_age8_cdm_run_v31533241811959,cup_sketch_age8_cdm_run_v31533241811959.png,cup,8,objects,3,0,3,1,0.8846153846153846,0.08059707109423855,1
cup_sketch_age8_cdm_run_v31533325007534,cup_sketch_age8_cdm_run_v31533325007534.png,cup,8,objects,2,0,2,1,0.5882352941176471,0.003541410092600599,1
cup_sketch_age8_cdm_run_v31533330406869,cup_sketch_age8_cdm_run_v31533330406869.png,cup,8,objects,1,0,1,1,0.782608695652174,-0.049196311170322686,1
cup_sketch_age8_cdm_run_v31533422134475,cup_sketch_age8_cdm_run_v31533422134475.png,cup,8,objects,2,0,3,1,0.1,-0.3050210444784765,1
cup_sketch_age8_cdm_run_v31533588906491,cup_sketch_age8_cdm_run_v31533588906491.png,cup,8,objects,2,0,2,1,0.6666666666666666,-0.640943573672723,1
cup_sketch_age8_cdm_run_v31533766614584,cup_sketch_age8_cdm_run_v31533766614584.png,cup,8,objects,0,1,1,0,0.13636363636363635,-1.0934979905120659,1
cup_sketch_age8_cdm_run_v31533851188116,cup_sketch_age8_cdm_run_v31533851188116.png,cup,8,objects,2,0,2,1,0.6842105263157895,0.05318784638161041,1
cup_sketch_age8_cdm_run_v31534018489312,cup_sketch_age8_cdm_run_v31534018489312.png,cup,8,objects,2,1,9,1,0.72,-0.5651232774640943,1
cup_sketch_age8_cdm_run_v31534104042262,cup_sketch_age8_cdm_run_v31534104042262.png,cup,8,objects,4,0,4,0,0.6842105263157895,-0.5487643112880126,1
cup_sketch_age8_cdm_run_v31534118008687,cup_sketch_age8_cdm_run_v31534118008687.png,cup,8,objects,2,0,3,1,0.7333333333333333,0.3175369220981428,1
cup_sketch_age8_cdm_run_v31534199098795,cup_sketch_age8_cdm_run_v31534199098795.png,cup,8,objects,4,1,8,1,0.8095238095238095,-0.673352358374077,1
cup_sketch_age8_cdm_run_v31534634178243,cup_sketch_age8_cdm_run_v31534634178243.png,cup,8,objects,3,0,5,1,0.8148148148148148,-0.6441817269853093,1
cup_sketch_age8_cdm_run_v31534794949914,cup_sketch_age8_cdm_run_v31534794949914.png,cup,8,objects,3,0,3,1,0.9545454545454546,0.41997489876830124,1
cup_sketch_age8_cdm_run_v31535320606662,cup_sketch_age8_cdm_run_v31535320606662.png,cup,8,objects,4,0,4,1,0.7878787878787878,-0.3471615206541342,1
cup_sketch_age8_cdm_run_v31535321609979,cup_sketch_age8_cdm_run_v31535321609979.png,cup,8,objects,2,0,2,1,0.875,-0.18348972984186596,1
cup_sketch_age8_cdm_run_v31535838516023,cup_sketch_age8_cdm_run_v31535838516023.png,cup,8,objects,4,0,5,1,0.8709677419354839,0.026511316358120762,1
cup_sketch_age8_cdm_run_v31535998725313,cup_sketch_age8_cdm_run_v31535998725313.png,cup,8,objects,2,0,3,1,0.8666666666666667,-0.17086692542542015,1
dog_sketch_age4_cdm_run_v21525203747073,dog_sketch_age4_cdm_run_v21525203747073.png,dog,4,small_animals,7,0,11,1,0.4444444444444444,-0.14857055538239686,1
dog_sketch_age4_cdm_run_v21525204751261,dog_sketch_age4_cdm_run_v21525204751261.png,dog,4,small_animals,5,0,12,1,0,-0.5490845998739664,1
dog_sketch_age4_cdm_run_v21525214198507,dog_sketch_age4_cdm_run_v21525214198507.png,dog,4,small_animals,0,1,2,1,0.2,-0.595866804450178,1
dog_sketch_age4_cdm_run_v21525292369468,dog_sketch_age4_cdm_run_v21525292369468.png,dog,4,small_animals,4,1,9,0,0.4,-1.0451986093463261,1
dog_sketch_age4_cdm_run_v21525553516524,dog_sketch_age4_cdm_run_v21525553516524.png,dog,4,small_animals,7,1,16,0,0.8333333333333334,-0.596202937830559,1
dog_sketch_age4_cdm_run_v21525802763941,dog_sketch_age4_cdm_run_v21525802763941.png,dog,4,small_animals,2,1,5,0,0.2,-1.4280278415646086,1
dog_sketch_age4_cdm_run_v31525899254114,dog_sketch_age4_cdm_run_v31525899254114.png,dog,4,small_animals,6,0,8,1,0.5,-0.4970282157014167,1
dog_sketch_age4_cdm_run_v31526239192649,dog_sketch_age4_cdm_run_v31526239192649.png,dog,4,small_animals,2,1,6,0,0.25,-0.8901952130900944,1
dog_sketch_age4_cdm_run_v31526250064091,dog_sketch_age4_cdm_run_v31526250064091.png,dog,4,small_animals,5,0,7,1,0.8571428571428571,-0.4150918822654286,1
dog_sketch_age4_cdm_run_v31526417227846,dog_sketch_age4_cdm_run_v31526417227846.png,dog,4,small_animals,4,0,8,0,0.6,-0.8675278459338225,1
dog_sketch_age4_cdm_run_v31526592878172,dog_sketch_age4_cdm_run_v31526592878172.png,dog,4,small_animals,7,0,10,0,0.5,-0.7709991142140785,1
dog_sketch_age4_cdm_run_v31526673903441,dog_sketch_age4_cdm_run_v31526673903441.png,dog,4,small_animals,5,0,11,1,0.8571428571428571,-0.4701272831291898,1
dog_sketch_age4_cdm_run_v31526763408835,dog_sketch_age4_cdm_run_v31526763408835.png,dog,4,small_animals,3,0,9,1,0,-0.5509450061834403,1
dog_sketch_age4_cdm_run_v31527009966236,dog_sketch_age4_cdm_run_v31527009966236.png,dog,4,small_animals,0,1,7,0,0.16666666666666666,-1.4868192639845532,1
dog_sketch_age4_cdm_run_v31532639699688,dog_sketch_age4_cdm_run_v31532639699688.png,dog,4,small_animals,5,0,9,1,0.8333333333333334,-0.5442907157289578,1
dog_sketch_age4_cdm_run_v31532643410894,dog_sketch_age4_cdm_run_v31532643410894.png,dog,4,small_animals,2,1,8,1,0.14285714285714285,-0.7785156485923613,1
dog_sketch_age4_cdm_run_v31532714767665,dog_sketch_age4_cdm_run_v31532714767665.png,dog,4,small_animals,5,0,7,0,0,-1.0617731113123345,1
dog_sketch_age4_cdm_run_v31532815307456,dog_sketch_age4_cdm_run_v31532815307456.png,dog,4,small_animals,4,0,6,0,0.2857142857142857,-0.8398997941993077,1
dog_sketch_age4_cdm_run_v31533067619622,dog_sketch_age4_cdm_run_v31533067619622.png,dog,4,small_animals,1,0,2,1,0.5,-0.37304422139389826,1
dog_sketch_age4_cdm_run_v31533153135562,dog_sketch_age4_cdm_run_v31533153135562.png,dog,4,small_animals,4,1,6,1,0.25,-0.8083146095521855,1
dog_sketch_age4_cdm_run_v31533242019710,dog_sketch_age4_cdm_run_v31533242019710.png,dog,4,small_animals,6,1,14,0,0.4,-1.3500569795015849,1
dog_sketch_age4_cdm_run_v31533244430816,dog_sketch_age4_cdm_run_v31533244430816.png,dog,4,small_animals,7,0,15,0,0.6,-1.03318359570966,1
dog_sketch_age5_cdm_run_test1524769263535,dog_sketch_age5_cdm_run_test1524769263535.png,dog,5,small_animals,5,0,10,0,0.8333333333333334,-0.8376703236718323,1
dog_sketch_age5_cdm_run_v21524853538862,dog_sketch_age5_cdm_run_v21524853538862.png,dog,5,small_animals,5,1,13,1,0.16666666666666666,-0.9405334221744379,1
dog_sketch_age5_cdm_run_v21525557787282,dog_sketch_age5_cdm_run_v21525557787282.png,dog,5,small_animals,6,0,8,1,0.2,-0.7328788005966274,1
dog_sketch_age5_cdm_run_v21525560854927,dog_sketch_age5_cdm_run_v21525560854927.png,dog,5,small_animals,0,1,3,0,0.14285714285714285,-1.5475198132081716,1
dog_sketch_age5_cdm_run_v31525976865876,dog_sketch_age5_cdm_run_v31525976865876.png,dog,5,small_animals,4,1,13,0,0.1111111111111111,-1.147066065342032,1
dog_sketch_age5_cdm_run_v31526072947360,dog_sketch_age5_cdm_run_v31526072947360.png,dog,5,small_animals,6,0,10,1,0.625,-0.31998999930933336,1
dog_sketch_age5_cdm_run_v31526157427450,dog_sketch_age5_cdm_run_v31526157427450.png,dog,5,small_animals,1,1,4,0,0.3333333333333333,-1.0654537643331352,1
dog_sketch_age5_cdm_run_v31526254628791,dog_sketch_age5_cdm_run_v31526254628791.png,dog,5,small_animals,7,0,7,0,0.75,-0.923112299941108,1
dog_sketch_age5_cdm_run_v31526492191665,dog_sketch_age5_cdm_run_v31526492191665.png,dog,5,small_animals,6,0,10,1,0.125,-0.7946352134928035,1
dog_sketch_age5_cdm_run_v31526681463221,dog_sketch_age5_cdm_run_v31526681463221.png,dog,5,small_animals,5,0,9,0,0.2,-0.8398056849668601,1
dog_sketch_age5_cdm_run_v31532541152652,dog_sketch_age5_cdm_run_v31532541152652.png,dog,5,small_animals,6,0,10,0,0.45454545454545453,-0.6383318213460338,1
dog_sketch_age5_cdm_run_v31532549292414,dog_sketch_age5_cdm_run_v31532549292414.png,dog,5,small_animals,0,1,11,0,0.3333333333333333,-0.85055074577761,1
dog_sketch_age5_cdm_run_v31532550368336,dog_sketch_age5_cdm_run_v31532550368336.png,dog,5,small_animals,8,0,12,0,0.4,-0.8644717013703543,1
dog_sketch_age5_cdm_run_v31532551104792,dog_sketch_age5_cdm_run_v31532551104792.png,dog,5,small_animals,8,0,15,0,0.8571428571428571,-1.0370714653465114,1
dog_sketch_age5_cdm_run_v31532553043342,dog_sketch_age5_cdm_run_v31532553043342.png,dog,5,small_animals,4,0,5,1,0.3333333333333333,-0.4547433711783832,1
dog_sketch_age5_cdm_run_v31532637678672,dog_sketch_age5_cdm_run_v31532637678672.png,dog,5,small_animals,5,0,8,1,0.6666666666666666,-0.6026293845399433,1
dog_sketch_age5_cdm_run_v31532639150758,dog_sketch_age5_cdm_run_v31532639150758.png,dog,5,small_animals,4,1,8,0,0.7777777777777778,-1.181502043077465,1
dog_sketch_age5_cdm_run_v31532722941273,dog_sketch_age5_cdm_run_v31532722941273.png,dog,5,small_animals,4,0,5,0,0.5714285714285714,-1.0948181228802738,1
dog_sketch_age5_cdm_run_v31532810188859,dog_sketch_age5_cdm_run_v31532810188859.png,dog,5,small_animals,3,0,4,1,0,-0.7512912787114469,1
dog_sketch_age5_cdm_run_v31532810509398,dog_sketch_age5_cdm_run_v31532810509398.png,dog,5,small_animals,2,0,3,0,0,-1.6336480220924359,1
dog_sketch_age5_cdm_run_v31532810666315,dog_sketch_age5_cdm_run_v31532810666315.png,dog,5,small_animals,4,0,5,0,0.5,-0.6622662654329697,1
dog_sketch_age5_cdm_run_v31533152649611,dog_sketch_age5_cdm_run_v31533152649611.png,dog,5,small_animals,2,1,3,0,0.25,-1.5499785030753328,1
dog_sketch_age6_cdm_run_v21524853769415,dog_sketch_age6_cdm_run_v21524853769415.png,dog,6,small_animals,2,0,3,0,0.16666666666666666,-2.1302123013020897,1
dog_sketch_age6_cdm_run_v21525455237137,dog_sketch_age6_cdm_run_v21525455237137.png,dog,6,small_animals,4,0,7,1,0,-0.7577117403272322,1
dog_sketch_age6_cdm_run_v21525461716081,dog_sketch_age6_cdm_run_v21525461716081.png,dog,6,small_animals,7,1,16,1,0.5555555555555556,-0.24420653503161505,1
dog_sketch_age6_cdm_run_v21525560249104,dog_sketch_age6_cdm_run_v21525560249104.png,dog,6,small_animals,7,0,13,0,0.3333333333333333,-1.2532117024672595,1
dog_sketch_age6_cdm_run_v31525887854758,dog_sketch_age6_cdm_run_v31525887854758.png,dog,6,small_animals,7,1,13,0,0.18181818181818182,-1.4777185255937075,1
dog_sketch_age6_cdm_run_v31525893423612,dog_sketch_age6_cdm_run_v31525893423612.png,dog,6,small_animals,6,1,12,1,0.6666666666666666,-0.6740496565147897,1
dog_sketch_age6_cdm_run_v31526063462438,dog_sketch_age6_cdm_run_v31526063462438.png,dog,6,small_animals,4,0,7,1,0.6666666666666666,-0.6636282619146252,1
dog_sketch_age6_cdm_run_v31526168752022,dog_sketch_age6_cdm_run_v31526168752022.png,dog,6,small_animals,5,1,18,0,0.16666666666666666,-0.8591824794327464,1
dog_sketch_age6_cdm_run_v31526240601849,dog_sketch_age6_cdm_run_v31526240601849.png,dog,6,small_animals,8,1,14,0,0.4,-0.8476968616446187,1
dog_sketch_age6_cdm_run_v31526251955281,dog_sketch_age6_cdm_run_v31526251955281.png,dog,6,small_animals,7,0,8,0,0.8333333333333334,-0.7515847595034016,1
dog_sketch_age6_cdm_run_v31526581096926,dog_sketch_age6_cdm_run_v31526581096926.png,dog,6,small_animals,5,0,9,1,0.875,-0.24158360653251526,1
dog_sketch_age6_cdm_run_v31526665223948,dog_sketch_age6_cdm_run_v31526665223948.png,dog,6,small_animals,5,0,7,0,0.5555555555555556,-1.0547109861229675,1
dog_sketch_age6_cdm_run_v31526665751276,dog_sketch_age6_cdm_run_v31526665751276.png,dog,6,small_animals,3,0,3,1,0,-0.671286801615518,1
dog_sketch_age6_cdm_run_v31532546378789,dog_sketch_age6_cdm_run_v31532546378789.png,dog,6,small_animals,2,1,7,1,0,-0.6177563068959304,1
dog_sketch_age6_cdm_run_v31532557871071,dog_sketch_age6_cdm_run_v31532557871071.png,dog,6,small_animals,6,0,7,0,0.14285714285714285,-0.5460476323393274,1
dog_sketch_age6_cdm_run_v31532989462454,dog_sketch_age6_cdm_run_v31532989462454.png,dog,6,small_animals,3,0,4,1,0.5,-0.5232837730852467,1
dog_sketch_age6_cdm_run_v31532992214354,dog_sketch_age6_cdm_run_v31532992214354.png,dog,6,small_animals,7,0,12,0,0.6666666666666666,-2.1863066770165736,1
dog_sketch_age6_cdm_run_v31532992438456,dog_sketch_age6_cdm_run_v31532992438456.png,dog,6,small_animals,8,0,14,0,0.3333333333333333,-0.9204402791578783,1
dog_sketch_age6_cdm_run_v31533063763887,dog_sketch_age6_cdm_run_v31533063763887.png,dog,6,small_animals,0,1,11,0,0.3333333333333333,-1.1344078653912266,1
dog_sketch_age6_cdm_run_v31533065061260,dog_sketch_age6_cdm_run_v31533065061260.png,dog,6,small_animals,7,0,12,1,0.6,-0.535642723281109,1
dog_sketch_age7_cdm_run_v21524858351543,dog_sketch_age7_cdm_run_v21524858351543.png,dog,7,small_animals,5,0,7,1,0.5714285714285714,-0.6893958655597516,1
dog_sketch_age7_cdm_run_v21524858550029,dog_sketch_age7_cdm_run_v21524858550029.png,dog,7,small_animals,7,1,14,1,0.4444444444444444,-0.7114070324305165,1
dog_sketch_age7_cdm_run_v21525374885643,dog_sketch_age7_cdm_run_v21525374885643.png,dog,7,small_animals,3,0,4,0,0.42857142857142855,-0.8790302017206518,1
dog_sketch_age7_cdm_run_v21525378010692,dog_sketch_age7_cdm_run_v21525378010692.png,dog,7,small_animals,5,0,6,1,0.14285714285714285,-0.5887895651294054,1
dog_sketch_age7_cdm_run_v21525458988973,dog_sketch_age7_cdm_run_v21525458988973.png,dog,7,small_animals,5,0,9,1,0.5,-0.1772528533182168,1
dog_sketch_age7_cdm_run_v21525459333293,dog_sketch_age7_cdm_run_v21525459333293.png,dog,7,small_animals,8,0,13,1,0.8571428571428571,-0.5569909975896551,1
dog_sketch_age7_cdm_run_v21525555736798,dog_sketch_age7_cdm_run_v21525555736798.png,dog,7,small_animals,4,0,7,1,0.875,-0.09864896988419064,1
dog_sketch_age7_cdm_run_v31526060708396,dog_sketch_age7_cdm_run_v31526060708396.png,dog,7,small_animals,8,0,14,1,0.8888888888888888,-0.5505890633721173,1
dog_sketch_age7_cdm_run_v31526061922561,dog_sketch_age7_cdm_run_v31526061922561.png,dog,7,small_animals,6,0,10,1,0.4444444444444444,-0.7356854594027759,1
dog_sketch_age7_cdm_run_v31526064139398,dog_sketch_age7_cdm_run_v31526064139398.png,dog,7,small_animals,6,0,8,0,0.8571428571428571,-0.623328128828684,1
dog_sketch_age7_cdm_run_v31526244386384,dog_sketch_age7_cdm_run_v31526244386384.png,dog,7,small_animals,6,1,13,0,0.6666666666666666,-0.8907483095618451,1
dog_sketch_age7_cdm_run_v31527789844695,dog_sketch_age7_cdm_run_v31527789844695.png,dog,7,small_animals,5,0,8,0,0.1111111111111111,-0.9079850495828159,1
dog_sketch_age7_cdm_run_v31527872999599,dog_sketch_age7_cdm_run_v31527872999599.png,dog,7,small_animals,0,1,2,1,0,-0.6700700416834643,1
dog_sketch_age7_cdm_run_v31532457811213,dog_sketch_age7_cdm_run_v31532457811213.png,dog,7,small_animals,6,0,6,1,0.5,-0.8737499816985973,1
dog_sketch_age7_cdm_run_v31532641054603,dog_sketch_age7_cdm_run_v31532641054603.png,dog,7,small_animals,2,1,3,0,0,-0.8310312181407236,1
dog_sketch_age7_cdm_run_v31532726852504,dog_sketch_age7_cdm_run_v31532726852504.png,dog,7,small_animals,8,0,14,0,0.8181818181818182,-0.9344531682446883,1
dog_sketch_age7_cdm_run_v31532730363351,dog_sketch_age7_cdm_run_v31532730363351.png,dog,7,small_animals,2,0,3,0,0.2,-1.0564666611274496,1
dog_sketch_age7_cdm_run_v31532813483298,dog_sketch_age7_cdm_run_v31532813483298.png,dog,7,small_animals,7,1,12,0,0.25,-1.3236748104560898,1
dog_sketch_age7_cdm_run_v31533165861944,dog_sketch_age7_cdm_run_v31533165861944.png,dog,7,small_animals,7,0,11,1,0,-0.3712309810908313,1
dog_sketch_age8_cdm_run_v21524850675318,dog_sketch_age8_cdm_run_v21524850675318.png,dog,8,small_animals,8,0,14,0,0.6,-0.6357703013203897,1
dog_sketch_age8_cdm_run_v21524852136263,dog_sketch_age8_cdm_run_v21524852136263.png,dog,8,small_animals,3,0,4,1,0.5,-0.5117909734716528,1
dog_sketch_age8_cdm_run_v21525635720563,dog_sketch_age8_cdm_run_v21525635720563.png,dog,8,small_animals,8,0,13,0,0.42857142857142855,-0.98818111914201,1
dog_sketch_age8_cdm_run_v21525646041749,dog_sketch_age8_cdm_run_v21525646041749.png,dog,8,small_animals,8,0,14,1,0.9,-0.44355794289117423,1
dog_sketch_age8_cdm_run_v31526152868212,dog_sketch_age8_cdm_run_v31526152868212.png,dog,8,small_animals,9,0,23,1,0.5454545454545454,-0.47364535991592716,1
dog_sketch_age8_cdm_run_v31526164238357,dog_sketch_age8_cdm_run_v31526164238357.png,dog,8,small_animals,6,0,10,1,0.7142857142857143,-0.06386153779312351,1
dog_sketch_age8_cdm_run_v31532469229565,dog_sketch_age8_cdm_run_v31532469229565.png,dog,8,small_animals,6,0,13,1,0.8333333333333334,-0.382492963165925,1
dog_sketch_age8_cdm_run_v31532475011111,dog_sketch_age8_cdm_run_v31532475011111.png,dog,8,small_animals,6,0,10,1,0.2,-0.532637182715813,1
dog_sketch_age8_cdm_run_v31532555117955,dog_sketch_age8_cdm_run_v31532555117955.png,dog,8,small_animals,5,0,7,0,0.3333333333333333,-0.9761083111105682,1
dog_sketch_age8_cdm_run_v31532631161644,dog_sketch_age8_cdm_run_v31532631161644.png,dog,8,small_animals,8,1,12,0,0.7142857142857143,-0.6485399373205051,1
dog_sketch_age8_cdm_run_v31532641491167,dog_sketch_age8_cdm_run_v31532641491167.png,dog,8,small_animals,6,1,12,0,0.9090909090909091,-1.0325949041429392,1
dog_sketch_age8_cdm_run_v31532644417379,dog_sketch_age8_cdm_run_v31532644417379.png,dog,8,small_animals,4,1,7,0,0.2,-2.1285340672252357,1
dog_sketch_age8_cdm_run_v31532811548992,dog_sketch_age8_cdm_run_v31532811548992.png,dog,8,small_animals,5,0,8,0,0.875,-0.7355119161325538,1
dog_sketch_age8_cdm_run_v31532980106776,dog_sketch_age8_cdm_run_v31532980106776.png,dog,8,small_animals,6,0,13,0,0.25,-2.607864857210212,1
dog_sketch_age8_cdm_run_v31533070361004,dog_sketch_age8_cdm_run_v31533070361004.png,dog,8,small_animals,8,1,14,0,0.8333333333333334,-0.9466549284395854,1
dog_sketch_age8_cdm_run_v31533076608623,dog_sketch_age8_cdm_run_v31533076608623.png,dog,8,small_animals,7,0,14,0,0.375,-0.9774578312456619,1
dog_sketch_age8_cdm_run_v31533080542007,dog_sketch_age8_cdm_run_v31533080542007.png,dog,8,small_animals,8,0,8,1,1,-0.5625242976009204,1
dog_sketch_age8_cdm_run_v31533150870177,dog_sketch_age8_cdm_run_v31533150870177.png,dog,8,small_animals,9,0,15,0,0.5,-1.1954111297714758,1
dog_sketch_age8_cdm_run_v31533166611248,dog_sketch_age8_cdm_run_v31533166611248.png,dog,8,small_animals,7,0,11,0,0.3333333333333333,-0.9782034230466113,1
dog_sketch_age8_cdm_run_v31533241608392,dog_sketch_age8_cdm_run_v31533241608392.png,dog,8,small_animals,4,0,8,1,0.14285714285714285,-0.5187349648237276,1
dog_sketch_age8_cdm_run_v31533241811959,dog_sketch_age8_cdm_run_v31533241811959.png,dog,8,small_animals,7,0,11,1,0.375,-0.15755917219772403,1
fish_sketch_age4_cdm_run_v21525204751261,fish_sketch_age4_cdm_run_v21525204751261.png,fish,4,small_animals,4,0,5,1,1,0.26788635673499644,1
fish_sketch_age4_cdm_run_v21525544661929,fish_sketch_age4_cdm_run_v21525544661929.png,fish,4,small_animals,2,0,2,0,0.5714285714285714,-0.7523262494962952,1
fish_sketch_age4_cdm_run_v21525547211269,fish_sketch_age4_cdm_run_v21525547211269.png,fish,4,small_animals,6,1,8,1,0.5555555555555556,-0.6241968657508775,1
fish_sketch_age4_cdm_run_v21525633145983,fish_sketch_age4_cdm_run_v21525633145983.png,fish,4,small_animals,1,1,5,0,0.16666666666666666,-1.3627033031865166,1
fish_sketch_age4_cdm_run_v21525639180649,fish_sketch_age4_cdm_run_v21525639180649.png,fish,4,small_animals,3,0,3,1,0.375,-0.29861695474508854,1
fish_sketch_age4_cdm_run_v21525647207993,fish_sketch_age4_cdm_run_v21525647207993.png,fish,4,small_animals,3,0,3,1,0.8333333333333334,0.05126203911393248,1
fish_sketch_age4_cdm_run_v21525648772194,fish_sketch_age4_cdm_run_v21525648772194.png,fish,4,small_animals,5,0,7,1,0.5555555555555556,-0.18715287055787577,1
fish_sketch_age4_cdm_run_v21525802763941,fish_sketch_age4_cdm_run_v21525802763941.png,fish,4,small_animals,0,1,3,1,0.07142857142857142,-0.6917660468576353,1
fish_sketch_age4_cdm_run_v21525803809858,fish_sketch_age4_cdm_run_v21525803809858.png,fish,4,small_animals,4,0,6,1,0.5555555555555556,-0.15712681006401838,1
fish_sketch_age4_cdm_run_v21525808174680,fish_sketch_age4_cdm_run_v21525808174680.png,fish,4,small_animals,1,1,4,1,0.2857142857142857,-0.62049690781986655,1
fish_sketch_age4_cdm_run_v31526167651102,fish_sketch_age4_cdm_run_v31526167651102.png,fish,4,small_animals,4,0,8,0,0.2,-1.3051228532907513,1
fish_sketch_age4_cdm_run_v31526583071756,fish_sketch_age4_cdm_run_v31526583071756.png,fish,4,small_animals,0,1,2,0,0,-0.4706081571243678,1
fish_sketch_age4_cdm_run_v31526592878172,fish_sketch_age4_cdm_run_v31526592878172.png,fish,4,small_animals,3,0,4,1,0.5555555555555556,-0.8259993825535397,1
fish_sketch_age4_cdm_run_v31526675307830,fish_sketch_age4_cdm_run_v31526675307830.png,fish,4,small_animals,0,1,5,1,0.3333333333333333,-0.1942840461792604,1
fish_sketch_age4_cdm_run_v31532559711223,fish_sketch_age4_cdm_run_v31532559711223.png,fish,4,small_animals,0,1,3,1,0.23076923076923078,-0.9002261108379567,1
fish_sketch_age4_cdm_run_v31532643410894,fish_sketch_age4_cdm_run_v31532643410894.png,fish,4,small_animals,3,1,6,1,0.625,-0.5439504234535315,1
